Date,Close,High,Low,Open,Volume,Ticker
2019-09-23,201.9213104,211.8405151,201.8872375,211.7132111,7494673136,ETH-USD
2019-09-24,168.110733,203.5005493,162.7277832,201.8420868,11757739233,ETH-USD
2019-09-25,170.8927002,174.7197723,164.9134827,168.1335754,9766632018,ETH-USD
2019-09-26,166.7271271,171.6926422,157.1303253,170.7569122,7848286154,ETH-USD
2019-09-27,174.7109985,175.6107788,163.2095032,166.6517029,7909313625,ETH-USD
2019-09-28,174.5728912,175.7787323,170.7739563,174.6808319,6895423445,ETH-USD
2019-09-29,170.503479,175.2102203,166.9976959,174.6127472,6497088199,ETH-USD
2019-09-30,179.8722076,179.8722076,167.0366058,170.4613495,7552915148,ETH-USD
2019-10-01,177.3404236,185.0455322,175.8126526,180.2091217,7676276225,ETH-USD
2019-10-02,180.7105103,180.8261261,175.3342743,177.2240601,6335595250,ETH-USD
2019-10-03,175.1993408,180.7992096,172.5998688,180.7037048,6381403725,ETH-USD
2019-10-04,176.9850006,178.5520782,173.5640869,175.2384338,6248928449,ETH-USD
2019-10-05,176.3515167,177.7132416,173.0695648,176.9463196,5837211771,ETH-USD
2019-10-06,173.0591431,177.3645477,171.2997742,176.3643799,5852890674,ETH-USD
2019-10-07,181.1863403,182.3563538,171.5278168,172.9403381,7844316834,ETH-USD
2019-10-08,182.0215607,184.3599701,179.1333923,181.1133575,7466282780,ETH-USD
2019-10-09,193.2932587,194.3004913,180.6684418,182.0363007,9088122101,ETH-USD
2019-10-10,191.659668,193.8969269,188.3064728,193.1910706,8375913276,ETH-USD
2019-10-11,182.5696869,195.3188019,181.6618347,191.8010712,9128522970,ETH-USD
2019-10-12,180.8266449,186.3048859,179.9848328,182.5340271,7494328840,ETH-USD
2019-10-13,182.0751495,185.0759125,180.3171539,180.8613129,6733182273,ETH-USD
2019-10-14,186.960907,187.3036194,181.6622772,182.0284729,7276520699,ETH-USD
2019-10-15,181.4060669,187.7598724,179.4627838,186.9770508,7731456579,ETH-USD
2019-10-16,176.013504,181.6686096,174.0641632,181.3437347,7691244590,ETH-USD
2019-10-17,178.0283508,178.8995514,174.5658264,175.9068909,6737237423,ETH-USD
2019-10-18,173.6213379,178.1797943,171.0050507,177.9885559,7566257807,ETH-USD
2019-10-19,172.9130249,175.6082306,172.2154541,173.6494446,6551453871,ETH-USD
2019-10-20,175.5343781,176.718689,171.2107239,172.974762,6801091120,ETH-USD
2019-10-21,174.92099,177.7417297,173.2877502,175.5247498,6815820627,ETH-USD
2019-10-22,172.3008575,175.6500244,172.2662354,174.9050598,6990951966,ETH-USD
2019-10-23,162.4027863,172.420578,157.4634247,172.2628021,9624925919,ETH-USD
2019-10-24,162.1685486,164.1475677,160.8879547,162.5141144,7300917537,ETH-USD
2019-10-25,181.5232086,183.0001221,161.9660187,162.1897125,10358594018,ETH-USD
2019-10-26,179.8354797,195.9425049,176.1338043,181.6670685,13831784986,ETH-USD
2019-10-27,184.242218,188.1553345,177.6823578,179.9326324,10815941952,ETH-USD
2019-10-28,182.6628113,187.8831635,180.2495575,184.3975067,10406734124,ETH-USD
2019-10-29,190.3425751,191.846756,182.3643646,182.6703796,10622761958,ETH-USD
2019-10-30,184.6921692,191.1119385,181.5463715,190.3363953,10484902804,ETH-USD
2019-10-31,183.9669189,188.7512665,180.0683594,184.7976227,9607939606,ETH-USD
2019-11-01,183.9698944,185.0597076,181.0944977,183.8036957,9145611130,ETH-USD
2019-11-02,183.9257202,185.7089539,182.7976685,184.018158,8087991830,ETH-USD
2019-11-03,182.4250183,185.0242157,179.8181458,183.9948273,8760247744,ETH-USD
2019-11-04,186.3551941,188.022934,181.8216095,182.3190308,10551917945,ETH-USD
2019-11-05,189.3041687,191.2578278,184.3319855,186.3093109,10024177342,ETH-USD
2019-11-06,191.5938416,193.5472565,188.6676788,189.1134949,10156458684,ETH-USD
2019-11-07,187.9765472,191.8610992,186.5670013,191.504303,9081247799,ETH-USD
2019-11-08,184.2114716,188.815979,182.5413666,187.9242706,9176780911,ETH-USD
2019-11-09,185.028717,185.8385315,183.9022369,184.3117218,7277418704,ETH-USD
2019-11-10,189.4772797,190.9206085,184.6867828,184.9433594,8752784211,ETH-USD
2019-11-11,185.4896393,190.3384247,185.086319,189.5029297,7877424106,ETH-USD
2019-11-12,186.8434143,187.9480286,184.1910553,185.5648346,7792186666,ETH-USD
2019-11-13,188.2587433,189.3318787,185.9379425,186.9424438,7343173596,ETH-USD
2019-11-14,185.9996338,188.6345978,184.9922943,188.2725067,7872664470,ETH-USD
2019-11-15,180.5211792,186.2518311,179.3795624,186.0581665,8815678477,ETH-USD
2019-11-16,183.3483582,184.1552734,179.985672,180.4990997,6789888120,ETH-USD
2019-11-17,185.1192322,188.1913452,182.3368073,183.3508301,7364325471,ETH-USD
2019-11-18,180.5596008,186.9271545,179.1755066,185.0414581,7787662111,ETH-USD
2019-11-19,177.4555511,182.5279999,175.197113,180.5024567,7536699743,ETH-USD
2019-11-20,175.698349,178.9931488,175.2904358,177.4152832,7205785149,ETH-USD
2019-11-21,161.4627228,176.2092133,159.3651276,175.6735992,8546371325,ETH-USD
2019-11-22,150.2681732,163.0280914,142.344101,161.5058899,12020749863,ETH-USD
2019-11-23,153.4177856,154.1015625,147.6012421,150.2122192,8289198330,ETH-USD
2019-11-24,142.8347015,153.9659119,142.8347015,153.4305267,7782769098,ETH-USD
2019-11-25,146.476532,150.207962,133.8023376,142.6970062,10962753356,ETH-USD
2019-11-26,148.9650726,150.0047607,145.2168732,146.4043121,7648516297,ETH-USD
2019-11-27,153.0105591,154.887207,143.5256042,148.3968201,8778095308,ETH-USD
2019-11-28,151.7175751,156.6135864,151.0911255,153.0692444,7346531960,ETH-USD
2019-11-29,155.3041534,156.8484039,151.460434,151.7686005,7503898278,ETH-USD
2019-11-30,152.5396881,156.6912994,151.2253418,155.2864075,6565950868,ETH-USD
2019-12-01,151.18573,152.4919281,147.0679321,152.4919281,7102780298,ETH-USD
2019-12-02,149.0591583,152.1169586,147.6067963,151.1754761,6670561362,ETH-USD
2019-12-03,147.9564209,150.3104248,146.0016785,149.0582428,6204379850,ETH-USD
2019-12-04,146.7477417,150.6808167,145.000885,147.9183807,7865937094,ETH-USD
2019-12-05,149.2489929,153.1553955,145.4590759,146.6864929,6745910228,ETH-USD
2019-12-06,149.1944427,149.670517,147.6065216,149.3964844,6458766441,ETH-USD
2019-12-07,148.768158,149.7997131,148.3747711,149.1976013,5911233284,ETH-USD
2019-12-08,151.2647247,152.3929291,148.3133392,148.7436829,6441727252,ETH-USD
2019-12-09,148.225174,151.9139404,147.6213684,151.2243958,6744206747,ETH-USD
2019-12-10,146.2670441,148.5644684,144.907959,148.1798553,6859512025,ETH-USD
2019-12-11,143.6080017,147.1392059,143.0453644,146.3206482,7037180049,ETH-USD
2019-12-12,145.6040039,145.7516479,141.4369812,143.6156616,7890383413,ETH-USD
2019-12-13,144.9447479,145.8571014,143.746521,145.6556854,7264810247,ETH-USD
2019-12-14,142.8692322,145.5290833,142.4345551,144.9534149,7048066973,ETH-USD
2019-12-15,143.1149902,143.925354,139.4269562,142.8649902,7235153411,ETH-USD
2019-12-16,133.6140289,143.2248535,132.456665,143.1395264,8992282119,ETH-USD
2019-12-17,122.6038895,134.0115356,121.3950806,133.6471863,9057166141,ETH-USD
2019-12-18,133.0921936,133.394165,119.7800598,122.6568375,11864518321,ETH-USD
2019-12-19,129.3211365,134.1906433,125.9716644,133.0527802,9564699140,ETH-USD
2019-12-20,129.0660553,129.7563019,126.9853516,129.3843689,8173594150,ETH-USD
2019-12-21,128.1309509,129.1476593,127.6120911,129.0959625,7449064703,ETH-USD
2019-12-22,132.3725128,133.1600342,127.9284897,128.0981293,9121058481,ETH-USD
2019-12-23,128.61409,134.7317505,127.4167175,132.3069916,9622497693,ETH-USD
2019-12-24,129.0638885,131.672287,127.3087692,128.6292572,7961819689,ETH-USD
2019-12-25,126.4546356,129.0684967,124.8854904,129.0684967,8418019054,ETH-USD
2019-12-26,126.3612213,130.8983459,125.4064407,126.4863281,8600871980,ETH-USD
2019-12-27,127.2146072,128.0975647,124.8208084,126.3687973,8299390176,ETH-USD
2019-12-28,128.3227081,130.2581635,126.8996964,127.2130127,8069298610,ETH-USD
2019-12-29,134.7579803,136.811203,127.9976578,128.2668762,9708776786,ETH-USD
2019-12-30,132.6334839,136.7573547,131.5455627,134.796524,9796951716,ETH-USD
2019-12-31,129.6108551,133.7326813,128.7981567,132.6122742,8936866397,ETH-USD
2020-01-01,130.802002,132.8353577,129.198288,129.630661,7935230330,ETH-USD
2020-01-02,127.4101791,130.8200378,126.9549103,130.8200378,8032709256,ETH-USD
2020-01-03,134.1717072,134.5540161,126.4900208,127.4112625,10476845358,ETH-USD
2020-01-04,135.0693665,136.0527191,133.0405579,134.1685181,7430904515,ETH-USD
2020-01-05,136.2767792,139.410202,135.0456238,135.0720978,7526675353,ETH-USD
2020-01-06,144.3041534,144.328186,136.0796356,136.305542,9093747121,ETH-USD
2020-01-07,143.5439911,145.00177,140.4888763,144.3119965,9257954672,ETH-USD
2020-01-08,141.2581329,146.8280029,138.2682037,143.4878235,9387194957,ETH-USD
2020-01-09,138.9792023,141.3939819,136.2364044,141.155777,7697325348,ETH-USD
2020-01-10,143.9637756,144.1673279,135.520401,138.967041,9084816203,ETH-USD
2020-01-11,142.9271088,146.4809113,142.207962,143.4091034,9332208590,ETH-USD
2020-01-12,145.8739319,146.1458588,142.7076416,143.032547,8528167453,ETH-USD
2020-01-13,144.226593,146.7912292,142.907135,146.2201385,8378529470,ETH-USD
2020-01-14,165.9553528,167.6815491,144.0649261,144.2510529,16712318373,ETH-USD
2020-01-15,166.2306824,170.4256744,161.1096191,165.7346191,15173694057,ETH-USD
2020-01-16,164.3910065,167.0581512,159.7096405,166.3328247,13735193018,ETH-USD
2020-01-17,170.779953,173.0692139,162.7756042,164.4893799,14997091826,ETH-USD
2020-01-18,175.3656769,178.5287781,166.7890167,170.7477264,14929342256,ETH-USD
2020-01-19,166.9698486,177.2476349,163.6768646,175.4675903,13713374132,ETH-USD
2020-01-20,167.1205139,169.1148834,162.331604,166.904129,11144529787,ETH-USD
2020-01-21,169.6971588,169.9101105,165.8197174,167.0604706,9789369362,ETH-USD
2020-01-22,168.2941589,171.0086975,166.774231,169.6085358,9209827928,ETH-USD
2020-01-23,162.9285583,168.3122406,160.2953186,168.2957001,10396868698,ETH-USD
2020-01-24,163.051178,164.3094482,156.7497406,162.8993683,10657671162,ETH-USD
2020-01-25,161.2839355,163.2272339,158.6324768,163.0672913,8256956802,ETH-USD
2020-01-26,168.0771027,168.2203217,160.2811279,161.1768188,9261861590,ETH-USD
2020-01-27,170.9308929,172.9229126,166.9010925,168.0088501,11004476145,ETH-USD
2020-01-28,176.3703156,176.3703156,170.7380676,170.8848572,11772875064,ETH-USD
2020-01-29,175.0503387,178.8429718,175.0503387,176.3478851,10725267311,ETH-USD
2020-01-30,184.6904755,186.2604828,172.3746338,174.9177094,12604789338,ETH-USD
2020-01-31,180.1601715,185.405838,176.296814,184.736908,11728616394,ETH-USD
2020-02-01,183.6739502,183.8455505,179.7451782,180.1137695,11569697182,ETH-USD
2020-02-02,188.6175385,193.0803986,180.1739502,183.5325012,14054425389,ETH-USD
2020-02-03,189.8650665,193.4368896,188.0126953,188.6074066,12392875241,ETH-USD
2020-02-04,189.2505951,191.111496,185.4036255,189.8617249,11714191695,ETH-USD
2020-02-05,204.2302399,206.8040009,188.7526855,189.2991028,14865434435,ETH-USD
2020-02-06,212.3390808,214.5977173,201.904068,204.1296997,16425589683,ETH-USD
2020-02-07,222.726059,223.1409302,212.3041992,212.3158875,16673443564,ETH-USD
2020-02-08,223.1465149,226.588089,215.3862915,222.5109711,16741203125,ETH-USD
2020-02-09,228.5785675,229.8642426,222.9822388,222.9822388,15031356241,ETH-USD
2020-02-10,223.5227051,229.1846161,218.0800476,228.5491333,16210008511,ETH-USD
2020-02-11,235.8511963,236.5471344,218.6176147,223.3849335,16964695963,ETH-USD
2020-02-12,265.4061279,272.3988342,235.8962708,235.8982239,24545049386,ETH-USD
2020-02-13,268.0992432,273.7410583,258.9225159,265.0527039,25801317504,ETH-USD
2020-02-14,284.2174988,285.056427,262.7625122,268.0232849,23558253463,ETH-USD
2020-02-15,264.7285767,287.1236877,264.2796631,284.5613098,23682452994,ETH-USD
2020-02-16,259.8947144,272.8824463,242.4844055,264.9040527,25152366643,ETH-USD
2020-02-17,266.3634338,266.8712463,244.3353271,259.890564,26024080089,ETH-USD
2020-02-18,281.9445801,283.1961365,261.4638977,266.5088196,26511477187,ETH-USD
2020-02-19,259.7639771,283.5379333,259.7639771,282.0362854,22679414413,ETH-USD
2020-02-20,257.9494629,263.6954041,250.9512634,259.8198547,23229828870,ETH-USD
2020-02-21,265.6006165,267.0048523,255.6890869,257.8911133,20867593292,ETH-USD
2020-02-22,262.3317261,266.387207,258.913147,265.5515747,16906032862,ETH-USD
2020-02-23,273.7541504,273.7541504,261.9605103,262.2784119,19585998814,ETH-USD
2020-02-24,265.2164307,275.5395203,259.6251526,273.7050781,22400845640,ETH-USD
2020-02-25,247.8175964,265.431488,246.8589935,265.2833862,21878882134,ETH-USD
2020-02-26,225.6802673,249.649704,221.2665558,247.7402039,26235617201,ETH-USD
2020-02-27,226.7533875,237.2289276,212.6645203,225.6870422,25645522790,ETH-USD
2020-02-28,226.760498,234.2089386,216.3462067,226.9876099,22563530559,ETH-USD
2020-02-29,219.8485107,232.2566223,219.8485107,226.8334503,18181296376,ETH-USD
2020-03-01,218.9705963,226.677887,214.1304321,219.7526855,18179807469,ETH-USD
2020-03-02,230.5697784,232.8115845,217.2842865,218.7116241,20305587789,ETH-USD
2020-03-03,224.4796295,232.3258057,221.732666,230.5239716,19853178572,ETH-USD
2020-03-04,224.5179749,228.0404205,222.0888824,224.5653381,16567075208,ETH-USD
2020-03-05,229.2681885,234.3644562,224.6418915,224.6418915,18201291785,ETH-USD
2020-03-06,243.5252991,243.5549774,228.743576,229.1684265,19374772256,ETH-USD
2020-03-07,237.8530884,249.9784851,237.5512848,243.7501984,19431652027,ETH-USD
2020-03-08,200.6890564,237.7806854,200.6029816,237.7806854,21381823651,ETH-USD
2020-03-09,201.9863281,207.4514008,192.2698975,201.3184967,23645428606,ETH-USD
2020-03-10,200.7672424,205.7142487,198.0644989,202.8639526,18344930072,ETH-USD
2020-03-11,194.8685303,202.9542999,184.3621521,200.7680359,16984790291,ETH-USD
2020-03-12,112.3471222,195.147934,111.2107086,194.7389221,22134741655,ETH-USD
2020-03-13,133.2018127,137.4295349,95.18430328,112.6899948,27864623061,ETH-USD
2020-03-14,123.3060226,134.484375,122.4144745,133.5824738,12740784545,ETH-USD
2020-03-15,125.2143021,132.2421417,121.853653,123.2460632,12719251813,ETH-USD
2020-03-16,110.6058731,124.9961166,105.1714401,124.9961166,15984904590,ETH-USD
2020-03-17,113.942749,118.9882813,110.4067841,110.4067841,12087490572,ETH-USD
2020-03-18,114.8422699,116.0216217,111.7431107,113.8576431,11617854009,ETH-USD
2020-03-19,136.5938568,140.5277252,114.7328644,114.8398285,16396753275,ETH-USD
2020-03-20,132.7371674,150.8538055,122.6056595,136.6492767,18960388062,ETH-USD
2020-03-21,132.8187103,135.9724121,127.1637573,133.1017609,13684083308,ETH-USD
2020-03-22,123.3211517,136.1516418,122.9093323,132.8511353,12497707224,ETH-USD
2020-03-23,134.9116058,134.9116058,121.8678818,123.3659821,14149877968,ETH-USD
2020-03-24,138.7614441,141.9485321,133.1687775,135.1941376,14609068673,ETH-USD
2020-03-25,136.1958923,141.4037933,134.3042297,138.9149628,13433092920,ETH-USD
2020-03-26,138.361557,138.8305664,134.8860321,136.1906738,11367261176,ETH-USD
2020-03-27,133.9379425,139.9026947,133.9379425,138.3699341,11396286629,ETH-USD
2020-03-28,130.986496,134.0327454,126.9621887,134.0327454,12162403960,ETH-USD
2020-03-29,125.5837326,131.1740875,125.4500504,131.0153351,9938133669,ETH-USD
2020-03-30,132.904541,133.9114685,125.2896805,125.5778961,11841123306,ETH-USD
2020-03-31,133.5935669,134.2741394,131.6528931,132.8209229,11065246317,ETH-USD
2020-04-01,135.634552,135.634552,129.7309418,133.6123199,12456564435,ETH-USD
2020-04-02,142.0291443,146.7870941,135.7321777,135.7321777,15322861686,ETH-USD
2020-04-03,142.0913086,146.8998718,139.6193848,142.1104584,13184603402,ETH-USD
2020-04-04,145.2193909,145.3773041,140.1218262,142.2151794,11946658257,ETH-USD
2020-04-05,143.5466461,146.1285248,142.1020813,145.2610168,11280993591,ETH-USD
2020-04-06,169.1358795,169.272644,143.5446014,143.6082153,21636382525,ETH-USD
2020-04-07,165.101944,175.2041321,164.2033234,169.1474457,21659346091,ETH-USD
2020-04-08,172.6417389,173.2102661,164.4931946,165.2403259,17063110836,ETH-USD
2020-04-09,170.8071442,172.8977814,167.9871216,172.761261,14901696210,ETH-USD
2020-04-10,158.4124451,170.9497681,154.9144745,170.8292694,17980944616,ETH-USD
2020-04-11,158.2160187,161.167572,155.2983398,158.5389862,13555089447,ETH-USD
2020-04-12,161.1424255,164.5169525,156.3205109,158.2323914,15123721386,ETH-USD
2020-04-13,156.2795563,160.7496948,151.6144867,160.7206726,16465282133,ETH-USD
2020-04-14,157.5963898,160.9442749,155.8659363,156.355957,14723156630,ETH-USD
2020-04-15,153.2868958,160.7111206,152.8028412,157.5656433,14171753737,ETH-USD
2020-04-16,172.1573792,173.1572723,150.3594208,153.2004242,22910469236,ETH-USD
2020-04-17,171.6385803,174.2759094,169.7515717,172.2794189,16714684266,ETH-USD
2020-04-18,186.9140015,187.9404755,171.6180725,171.6180725,20160323443,ETH-USD
2020-04-19,181.6149597,188.0989227,180.1208191,186.8619843,19146038381,ETH-USD
2020-04-20,172.2971649,186.0835419,170.3212738,181.4802246,21266681335,ETH-USD
2020-04-21,172.7377014,175.1784668,170.5528412,172.0177155,16458767984,ETH-USD
2020-04-22,182.5995789,183.7510071,171.8265991,172.6703949,17994666395,ETH-USD
2020-04-23,185.0286713,189.0888672,180.3406525,182.6201782,21275740032,ETH-USD
2020-04-24,189.2369385,190.2103882,185.2221069,185.2221069,16788555028,ETH-USD
2020-04-25,195.5153046,196.7923737,188.4595337,189.2073975,18260969748,ETH-USD
2020-04-26,197.3175354,199.3449707,194.7680664,195.4135895,18335367012,ETH-USD
2020-04-27,197.2247162,199.5527954,193.4541626,197.4757233,18670194595,ETH-USD
2020-04-28,198.41539,198.7865448,194.8494263,197.2735138,18217507467,ETH-USD
2020-04-29,216.9682312,218.4546356,198.1245117,198.4651947,26397548759,ETH-USD
2020-04-30,207.6020508,227.5296936,206.4369202,216.9091339,28089191904,ETH-USD
2020-05-01,214.219101,217.6280212,207.7808838,207.9017334,20816320834,ETH-USD
2020-05-02,215.3253784,215.8475342,212.8786774,214.2300873,18260876092,ETH-USD
2020-05-03,210.9331512,219.270874,208.6923676,215.352066,20469034664,ETH-USD
2020-05-04,208.1740112,211.8283844,199.0477295,210.8908539,22602446422,ETH-USD
2020-05-05,206.7743988,211.7786255,204.0311279,208.0130005,19004689099,ETH-USD
2020-05-06,204.0557861,211.5346222,204.0408783,206.4813538,20343543799,ETH-USD
2020-05-07,212.2894135,214.3924713,202.0748444,203.9128571,23594744655,ETH-USD
2020-05-08,212.9915771,216.3276825,208.8307343,212.1982422,20445139356,ETH-USD
2020-05-09,211.6001282,214.7391205,209.0715179,213.1421661,18950547549,ETH-USD
2020-05-10,188.5995636,211.5522003,182.7111664,211.5522003,25211575193,ETH-USD
2020-05-11,185.9128418,191.3623352,180.718338,188.6321869,20054601647,ETH-USD
2020-05-12,189.3125,191.6013489,185.7017975,185.8773346,15899726284,ETH-USD
2020-05-13,199.1932831,200.1973267,189.1277008,189.3740997,17054662289,ETH-USD
2020-05-14,202.9490967,204.1175995,196.8688202,198.89151,20150524861,ETH-USD
2020-05-15,195.6226654,203.566391,193.7556763,202.9553986,16602342092,ETH-USD
2020-05-16,200.677124,202.7711945,194.5015869,195.6133881,15379081645,ETH-USD
2020-05-17,207.1586914,209.1609344,200.1027985,200.6088715,15470397303,ETH-USD
2020-05-18,214.5250549,215.9084625,207.1090698,207.1797791,17411566928,ETH-USD
2020-05-19,213.4511108,214.6049347,210.1430511,214.6049347,14346192779,ETH-USD
2020-05-20,210.0967407,214.7168274,207.9758148,213.4462433,12730175511,ETH-USD
2020-05-21,199.883606,211.6251831,193.3464355,210.1291504,13308321229,ETH-USD
2020-05-22,207.1691895,208.5915375,198.040863,199.8371124,12041592114,ETH-USD
2020-05-23,208.694397,210.3864594,205.29422,207.1944885,10665476768,ETH-USD
2020-05-24,202.3703461,210.5950775,202.3703461,208.7160645,11833299572,ETH-USD
2020-05-25,205.3197479,206.3614502,200.6675568,201.9826508,10415044124,ETH-USD
2020-05-26,201.9023132,205.7525482,200.2642822,205.2595673,10159741290,ETH-USD
2020-05-27,208.8634338,208.8634338,201.7850647,201.8930054,10631034756,ETH-USD
2020-05-28,219.8404236,220.2765045,206.2426605,208.885437,12212469604,ETH-USD
2020-05-29,220.6751251,224.2168732,218.2380524,219.9250488,12265816557,ETH-USD
2020-05-30,242.3455963,243.9431458,218.7444611,220.7172089,15027397867,ETH-USD
2020-05-31,230.975708,244.0452576,230.0528259,242.3513794,12234904813,ETH-USD
2020-06-01,246.9917603,248.2362823,230.4880524,230.86026,13951727936,ETH-USD
2020-06-02,237.2190552,252.2220001,233.225296,246.828186,13782107567,ETH-USD
2020-06-03,244.1793213,244.1793213,235.464447,237.3952179,9861760817,ETH-USD
2020-06-04,244.4263916,245.9289703,236.7653046,244.1052856,10170414304,ETH-USD
2020-06-05,241.2219849,247.3294983,240.6820526,244.3495941,9293963914,ETH-USD
2020-06-06,241.9313202,245.9810486,239.7245331,241.201355,8114873845,ETH-USD
2020-06-07,245.1672516,245.435257,236.3252563,241.9080811,9544883157,ETH-USD
2020-06-08,246.309906,246.6441956,241.5421906,245.1785736,8076783299,ETH-USD
2020-06-09,244.9114532,248.3424377,242.3385468,246.1750183,8446545788,ETH-USD
2020-06-10,247.4449463,248.6511536,242.8197479,244.8220673,8792990206,ETH-USD
2020-06-11,231.7026672,249.8883057,229.9429779,247.5485382,12356528860,ETH-USD
2020-06-12,237.4932098,239.3546906,229.6450653,231.6254578,8868955009,ETH-USD
2020-06-13,238.908844,239.1931,235.889679,237.5446167,7141624980,ETH-USD
2020-06-14,234.1147003,239.1014557,232.9581909,238.9681854,7439385176,ETH-USD
2020-06-15,229.9289093,234.2378387,221.2417603,234.0583038,10536099884,ETH-USD
2020-06-16,234.4161682,236.3943024,228.4261475,229.7622986,7965648016,ETH-USD
2020-06-17,233.0282745,235.9540558,229.3416443,234.4923706,7701391592,ETH-USD
2020-06-18,232.1011658,234.5706482,228.9514313,232.8986969,6713800872,ETH-USD
2020-06-19,227.1382904,232.1541138,226.7951813,231.9549713,6946372590,ETH-USD
2020-06-20,229.2742615,231.4490204,226.640625,226.9763641,6252830566,ETH-USD
2020-06-21,228.9898224,232.3589478,228.4929962,229.2161407,5600408178,ETH-USD
2020-06-22,242.5331879,243.7760162,228.9347382,229.0033722,9079586552,ETH-USD
2020-06-23,244.1421509,244.8644104,239.7597351,242.5370178,6624530348,ETH-USD
2020-06-24,235.7724609,248.5080261,232.8077393,244.1859283,8815030025,ETH-USD
2020-06-25,232.9444885,236.0534058,230.2966003,235.7028503,7010426122,ETH-USD
2020-06-26,229.668045,233.9019318,229.2594604,232.8774872,7187490226,ETH-USD
2020-06-27,222.9597931,232.4934235,220.5645752,229.631485,6918380955,ETH-USD
2020-06-28,225.347168,228.5982819,219.4726715,222.9144897,6205925718,ETH-USD
2020-06-29,228.19487,229.9032135,222.2549896,225.3614349,6726164653,ETH-USD
2020-06-30,226.3150024,229.4768066,224.8151855,227.9684296,6094093001,ETH-USD
2020-07-01,231.1134186,232.7561188,224.8357391,226.1345825,6463737443,ETH-USD
2020-07-02,229.3921967,232.3968811,225.4619598,231.2889099,6212210566,ETH-USD
2020-07-03,225.3870697,229.6293182,224.9139709,229.3189545,5109032700,ETH-USD
2020-07-04,229.0741119,230.0541382,225.133316,225.2884827,5228310135,ETH-USD
2020-07-05,227.6645966,229.85672,224.5444946,228.9761963,5292172429,ETH-USD
2020-07-06,241.5102234,242.1327057,227.0295258,227.6850128,8782917553,ETH-USD
2020-07-07,239.075531,242.6818542,234.2186584,240.9725952,6441497597,ETH-USD
2020-07-08,246.6700134,248.3088684,238.3983765,239.1599731,9892586411,ETH-USD
2020-07-09,243.0159607,247.2916718,239.8986511,246.748291,8429099199,ETH-USD
2020-07-10,240.9849854,242.8837891,236.7305298,242.8680115,7281370522,ETH-USD
2020-07-11,239.4581757,241.5274811,238.3312378,241.0447845,5643067316,ETH-USD
2020-07-12,242.1316986,243.311142,237.7702179,239.4596405,6596394718,ETH-USD
2020-07-13,239.6045837,244.3105164,238.2323761,242.1818695,7787751468,ETH-USD
2020-07-14,240.2114868,242.0037842,237.7961884,239.9756165,7357458555,ETH-USD
2020-07-15,238.4235229,241.4026947,237.0961761,240.1436462,6189328448,ETH-USD
2020-07-16,233.6408844,239.0062561,231.62117,238.4509125,5832057567,ETH-USD
2020-07-17,232.7730865,234.4150696,232.1099701,233.691391,5859850529,ETH-USD
2020-07-18,235.4838104,236.5439758,232.3248901,232.8556824,5397402117,ETH-USD
2020-07-19,238.4875183,239.1606903,233.2797394,235.4582977,6251377305,ETH-USD
2020-07-20,236.1531677,239.5762482,234.8526459,238.494873,5600686192,ETH-USD
2020-07-21,245.0167236,246.186264,235.6809692,236.3025055,6806696015,ETH-USD
2020-07-22,262.1906433,262.9850464,242.4843445,245.037262,7702077383,ETH-USD
2020-07-23,274.6890564,277.5834656,261.0470886,262.3886414,10281309262,ETH-USD
2020-07-24,279.2154236,286.1928406,269.2397766,274.7226868,9466060358,ETH-USD
2020-07-25,304.0567627,306.7409973,279.0263672,279.0263672,10785021813,ETH-USD
2020-07-26,309.6436157,316.386322,300.2678223,303.6923828,12003973026,ETH-USD
2020-07-27,321.5140991,330.7012024,309.6579285,309.6579285,15644257058,ETH-USD
2020-07-28,316.6572571,325.9059753,307.721344,321.8297424,12357108065,ETH-USD
2020-07-29,318.1908875,324.3807983,313.1095886,316.5553589,10878845706,ETH-USD
2020-07-30,334.5866394,338.6311951,315.7510986,318.144989,11827689045,ETH-USD
2020-07-31,345.554657,348.6113586,329.3409424,334.633728,12030600492,ETH-USD
2020-08-01,385.199707,388.8479614,343.5874329,345.7986145,14045259477,ETH-USD
2020-08-02,370.6717224,411.228302,357.1436462,385.5498657,18909744275,ETH-USD
2020-08-03,386.295166,396.5069885,369.3363342,371.1338501,12834648062,ETH-USD
2020-08-04,389.8754883,400.7006226,382.9851074,386.1564636,14086704221,ETH-USD
2020-08-05,401.5905762,406.3039551,386.2184753,389.7108154,12875466638,ETH-USD
2020-08-06,394.9619446,403.488678,392.6001892,401.5838623,11304626458,ETH-USD
2020-08-07,379.5128479,398.2490234,367.9355164,395.2268677,12751687084,ETH-USD
2020-08-08,393.9873657,393.9873657,377.3497314,379.5515747,9342060531,ETH-USD
2020-08-09,391.1204529,399.7370911,385.830719,395.3052368,9451065592,ETH-USD
2020-08-10,395.8875732,399.375946,391.0415039,391.0415039,11685827893,ETH-USD
2020-08-11,380.3840637,398.4789124,370.8606262,395.8947144,12792218737,ETH-USD
2020-08-12,391.0241699,391.3123169,367.9236145,380.0638123,12408772745,ETH-USD
2020-08-13,428.7417908,432.9046021,379.7108765,390.8381042,18480303526,ETH-USD
2020-08-14,437.3978271,444.5777588,423.3458557,428.6772766,15064589987,ETH-USD
2020-08-15,433.3549194,441.7546082,429.8746033,437.5629883,12416067894,ETH-USD
